image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0001.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0002.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0003.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0004.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0005.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0006.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0007.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0008.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0009.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0010.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0011.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0012.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0013.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0014.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0015.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0016.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0017.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0018.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0019.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0020.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0021.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0022.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0023.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0024.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0025.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0026.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0027.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0028.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0029.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0030.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0031.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0032.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0033.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0034.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0035.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0036.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0037.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0038.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0039.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0040.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0041.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/minor/trial_minor_0042.jpg,minor,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for minor.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0001.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0002.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0003.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0004.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0005.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0006.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0007.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0008.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0009.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0010.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0011.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0012.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0013.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0014.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0015.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0016.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0017.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0018.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0019.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0020.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0021.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0022.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0023.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0024.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0025.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0026.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0027.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0028.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0029.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0030.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0031.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0032.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0033.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0034.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0035.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0036.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0037.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
